day_position,date,phase,predictor,n,rankic,decile_spread,top30_mean,universe_mean,top30_minus_universe,ties_present,clock
2450,2017-02-03,1,negative_last_epsilon,1497,0.06883956327868893,0.028554034086250762,0.0066984192933887245,0.0003093954342716263,0.006389023859117098,False,1430
2450,2017-02-03,1,mean10_epsilon,1497,-0.2285364836610814,-0.09551548712805613,-0.08554490763538827,0.0003093954342716263,-0.0858543030696599,False,1430
2450,2017-02-03,1,negative_mean10_epsilon,1497,0.2285364836610814,0.09551548712805613,0.11421078396961093,0.0003093954342716263,0.1139013885353393,False,1430
2455,2017-02-10,2,K1,1491,0.4315694679440875,0.15223681616959503,0.12080719125806354,-0.001600661577273128,0.12240785283533666,True,1430
2455,2017-02-10,2,last_epsilon,1491,-0.046209498747165685,-0.021418271645873895,-0.10000662232438723,-0.001600661577273128,-0.09840596074711411,False,1430
2455,2017-02-10,2,negative_last_epsilon,1491,0.046209498747165685,0.021418271645873895,-0.039933770867840696,-0.001600661577273128,-0.03833310929056757,False,1430
2455,2017-02-10,2,mean10_epsilon,1491,-0.24579776914360554,-0.0976604543563413,-0.06355940086068586,-0.001600661577273128,-0.06195873928341273,False,1430
2455,2017-02-10,2,negative_mean10_epsilon,1491,0.24579776914360554,0.0976604543563413,0.05425120914975802,-0.001600661577273128,0.05585187072703115,False,1430
2460,2017-02-17,3,K1,1487,0.25820792537783976,0.10240875194623997,0.13488267318656047,0.0016190537239583263,0.13326361946260215,True,1430
2460,2017-02-17,3,last_epsilon,1487,0.0329345850115172,0.020154630146665825,-0.05018996972454867,0.0016190537239583263,-0.051809023448507,False,1430
2460,2017-02-17,3,negative_last_epsilon,1487,-0.0329345850115172,-0.020154630146665825,-0.07680403495129819,0.0016190537239583263,-0.07842308867525652,False,1430
2460,2017-02-17,3,mean10_epsilon,1487,-0.13303058189280834,-0.05643838457468224,-0.005165335132429997,0.0016190537239583263,-0.006784388856388323,False,1430
2460,2017-02-17,3,negative_mean10_epsilon,1487,0.13303058189280834,0.05643838457468224,0.05941485825460404,0.0016190537239583263,0.057795804530645714,False,1430
2465,2017-02-24,0,K1,1503,0.10906393929425903,0.03787971162450655,0.08059551138430834,0.0025915259092164594,0.07800398547509188,False,1430
2465,2017-02-24,0,last_epsilon,1503,0.2313518909428784,0.06847904970350403,0.07146181904802991,0.0025915259092164594,0.06887029313881345,False,1430
2465,2017-02-24,0,negative_last_epsilon,1503,-0.2313518909428784,-0.06847904970350403,-0.052466485168163976,0.0025915259092164594,-0.05505801107738043,False,1430
2465,2017-02-24,0,mean10_epsilon,1503,-0.039915328280459225,-0.019373876370858245,0.019651000465576846,0.0025915259092164594,0.017059474556360386,False,1430
2465,2017-02-24,0,negative_mean10_epsilon,1503,0.039915328280459225,0.019373876370858245,0.03840529803807537,0.0025915259092164594,0.03581377212885891,False,1430
2470,2017-03-03,1,K1,1551,0.08530124329692465,0.0272003780992236,0.03830588788259774,0.004463361834911193,0.03384252604768655,True,1430
