日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2009-09-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3163.75,3222.92,3099.89,3190.0,,0.22,13913011922.0,1604.04,,
2009-09-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3169.72,3198.14,3143.39,3165.24,,-0.78,10301993554.0,1170.92,,
2009-09-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3173.14,3198.18,3071.34,3075.57,,-2.83,9806580778.0,1098.4,,
2009-09-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3075.82,3090.55,3004.41,3055.64,,-0.65,10057165650.0,1072.75,,
2009-09-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3076.6,3119.55,3076.6,3087.86,,1.05,8945574462.0,1000.42,,
2009-10-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3155.34,3249.01,3155.34,3249.01,,5.22,11650108530.0,1356.2,,
2009-10-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3264.33,3283.26,3244.38,3245.92,,-0.1,12342202069.0,1467.5,,
2009-10-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3238.54,3296.15,3238.54,3296.15,,1.55,11301582276.0,1306.58,,
2009-10-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3306.37,3367.97,3306.37,3326.39,,0.92,16789659168.0,1998.07,,
2009-10-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3353.45,3379.85,3324.03,3338.46,,0.36,13551173335.0,1610.92,,
2009-10-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3348.02,3363.54,3297.63,3343.78,,0.16,12965407466.0,1548.42,,
2009-10-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3342.33,3430.27,3342.33,3430.27,,2.59,17206398845.0,2119.42,,
2009-10-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3453.82,3480.51,3444.3,3480.51,,1.47,20208261758.0,2476.64,,
2009-10-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3476.89,3510.45,3465.65,3467.13,,-0.38,19305282729.0,2296.83,,
2009-10-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3459.62,3481.3,3445.87,3455.62,,-0.33,15574201296.0,1839.62,,
2009-10-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3462.1,3536.23,3462.1,3516.72,,1.77,20139044145.0,2374.07,,
2009-10-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3525.16,3534.11,3490.42,3520.37,,0.1,16872951662.0,2039.63,,
2009-10-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3492.24,3492.68,3421.18,3421.18,,-2.82,17604549993.0,2147.85,,
2009-10-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3409.53,3442.49,3374.18,3441.46,,0.59,14741366851.0,1751.74,,
2009-10-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3380.02,3404.85,3357.75,3363.7,,-2.26,14392752384.0,1731.24,,
2009-10-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3417.65,3444.33,3394.58,3401.14,,1.11,14958623389.0,1811.25,,
2009-11-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3340.99,3516.53,3332.25,3516.53,,3.39,19351025946.0,2314.29,,
2009-11-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3527.15,3576.87,3527.15,3572.25,,1.59,22192565484.0,2659.61,,
2009-11-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3579.09,3607.72,3555.93,3594.75,,0.63,21724422731.0,2605.55,,
2009-11-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3597.92,3618.33,3581.06,3613.44,,0.52,20347331025.0,2331.19,,
2009-11-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3638.1,3654.63,3621.68,3631.11,,0.49,23410544296.0,2735.68,,
2009-11-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3634.86,3648.86,3606.11,3648.86,,0.49,19652921386.0,2342.12,,
2009-11-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3670.9,3680.37,3656.4,3656.66,,0.21,20201615313.0,2438.33,,
2009-11-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3651.98,3664.69,3623.79,3655.84,,-0.02,17956285008.0,2140.65,,
2009-11-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3665.15,3692.64,3650.73,3663.31,,0.2,19413521271.0,2285.33,,
2009-11-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3652.3,3690.36,3617.35,3690.36,,0.74,20118930961.0,2420.24,,
2009-11-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3713.8,3793.52,3713.8,3793.52,,2.8,27071364651.0,3355.61,,
2009-11-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3811.39,3811.39,3787.52,3802.01,,0.22,23101975863.0,2847.24,,
2009-11-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3805.54,3823.8,3787.58,3809.3,,0.19,22318526386.0,2675.08,,
2009-11-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3816.05,3837.63,3795.94,3837.63,,0.74,24234212696.0,2877.66,,
2009-11-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3826.27,3859.37,3805.09,3837.74,,0.0,24588298688.0,2949.22,,
2009-11-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3838.25,3885.25,3838.25,3885.25,,1.24,23728322352.0,2993.25,,
2009-11-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3900.07,3912.39,3732.95,3733.21,,-3.91,34021358007.0,4239.44,,
2009-11-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3724.15,3835.94,3724.0,3835.94,,2.75,25995962441.0,3198.98,,
2009-11-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3842.05,3853.58,3667.7,3682.68,,-4.0,30200263979.0,3758.31,,
2009-11-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3633.13,3679.38,3578.4,3578.88,,-2.82,20850827913.0,2550.06,,
2009-11-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3611.14,3722.85,3611.14,3722.85,,4.02,19143960269.0,2369.46,,
2009-12-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3720.44,3791.64,3710.23,3791.64,,1.85,23146811416.0,2844.27,,
2009-12-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3809.97,3843.58,3802.4,3836.41,,1.18,24661137911.0,3059.71,,
2009-12-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3833.57,3840.12,3796.76,3840.12,,0.1,22509775817.0,2819.84,,
2009-12-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3831.3,3874.01,3744.04,3845.3,,0.14,28948749874.0,3650.92,,
2009-12-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3846.4,3884.31,3840.76,3884.31,,1.02,18983106663.0,2456.97,,
2009-12-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3886.29,3886.29,3825.75,3850.13,,-0.88,19150704103.0,2416.02,,
2009-12-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3805.81,3833.2,3767.71,3780.7,,-1.8,16155952928.0,2027.2,,
2009-12-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3803.57,3825.29,3776.61,3806.54,,0.68,13356979853.0,1689.59,,
2009-12-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3817.77,3839.21,3799.79,3804.61,,-0.05,13337935213.0,1646.65,,
2009-12-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3802.43,3827.1,3717.22,3826.07,,0.56,16166446927.0,2028.51,,
2009-12-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3811.71,3836.41,3801.84,3809.27,,-0.44,14792236673.0,1914.11,,
2009-12-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3794.79,3830.7,3780.07,3787.96,,-0.56,13264256188.0,1701.7,,
2009-12-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3795.15,3795.82,3692.4,3692.4,,-2.52,14155977734.0,1775.4,,
2009-12-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3658.49,3658.49,3582.71,3585.26,,-2.9,13814605646.0,1692.92,,
2009-12-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3579.35,3603.73,3559.41,3603.73,,0.52,10139936911.0,1286.64,,
2009-12-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3608.69,3608.69,3500.86,3506.14,,-2.71,11570633257.0,1457.77,,
2009-12-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3503.26,3548.46,3503.26,3548.46,,1.21,10330460675.0,1309.03,,
2009-12-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3556.83,3659.03,3552.97,3658.3,,3.1,13991178132.0,1828.74,,
2009-12-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3654.19,3668.98,3640.32,3655.8,,-0.07,11777538312.0,1513.8,,
2009-12-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3664.4,3718.03,3664.4,3713.54,,1.58,12780539703.0,1636.6,,
2009-12-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3717.21,3734.93,3686.63,3734.93,,0.58,13212913563.0,1683.22,,
2009-12-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3736.14,3772.7,3729.59,3772.42,,1.0,16871621590.0,2213.81,,
2009-12-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3773.56,3796.69,3757.13,3795.33,,0.61,14606886152.0,1916.81,,
2010-01-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3813.75,3813.75,3772.5,3772.5,,-0.6,15363135335.0,1991.86,,
2010-01-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3780.46,3806.98,3742.44,3806.74,,0.91,18369058609.0,2449.46,,
2010-01-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3801.95,3830.13,3788.77,3788.8,,-0.47,17966711940.0,2406.15,,
2010-01-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3786.88,3798.87,3699.47,3713.54,,-1.99,18149405810.0,2379.73,,
2010-01-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3692.47,3735.54,3678.07,3735.38,,0.59,14213894042.0,1843.42,,
2010-01-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3778.21,3778.21,3728.92,3745.84,,0.28,18997926794.0,2540.18,,
2010-01-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3740.65,3809.63,3713.1,3809.63,,1.7,20234981409.0,2652.92,,
2010-01-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3722.06,3780.1,3709.01,3716.07,,-2.46,22694958404.0,2981.34,,
2010-01-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3726.89,3784.21,3724.52,3784.21,,1.83,20229034356.0,2627.6,,
2010-01-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3788.52,3805.78,3781.13,3804.15,,0.53,17966545441.0,2356.6,,
2010-01-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3795.3,3839.08,3787.16,3839.08,,0.92,19488309634.0,2556.4,,
2010-01-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3844.86,3856.47,3830.39,3843.87,,0.13,19034311214.0,2492.03,,
2010-01-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3847.26,3847.26,3708.37,3715.21,,-3.35,22937865558.0,2930.03,,
2010-01-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3708.45,3749.85,3687.19,3730.97,,0.42,16084854078.0,2068.92,,
2010-01-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3685.0,3705.22,3596.73,3665.17,,-1.76,19064433017.0,2371.4,,
2010-01-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3636.49,3673.82,3617.69,3617.69,,-1.3,11453644652.0,1412.0,,
2010-01-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3619.66,3619.66,3487.14,3510.55,,-2.96,13357450010.0,1629.12,,
2010-01-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3509.4,3526.59,3471.12,3471.12,,-1.12,10970446301.0,1356.55,,
2010-01-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3468.07,3504.85,3449.58,3494.78,,0.68,10201695357.0,1277.24,,
2010-01-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3477.73,3547.57,3473.78,3504.57,,0.28,11953596026.0,1490.07,,
2010-02-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3498.1,3498.1,3418.89,3454.91,,-1.42,12892954254.0,1586.75,,
2010-02-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3470.62,3510.09,3443.19,3443.36,,-0.33,11687015678.0,1454.5,,
2010-02-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3453.54,3521.39,3385.31,3521.39,,2.27,14805472944.0,1808.3,,
2010-02-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3498.62,3551.95,3483.19,3526.18,,0.14,14888391659.0,1777.98,,
2010-02-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3449.85,3483.61,3430.91,3453.97,,-2.05,14905662350.0,1754.67,,
2010-02-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3450.39,3471.96,3436.94,3452.08,,-0.06,9569583486.0,1130.87,,
2010-02-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3446.67,3476.4,3444.37,3465.49,,0.39,8992894986.0,1036.08,,
2010-02-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3489.35,3512.46,3480.67,3512.46,,1.36,8112469881.0,1021.42,,
2010-02-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3514.56,3531.74,3511.14,3513.18,,0.02,8034203882.0,976.35,,
2010-02-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3524.14,3551.86,3524.14,3551.14,,1.08,7882047738.0,992.11,,
2010-02-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3548.39,3569.25,3536.15,3541.11,,-0.28,9637012686.0,1162.87,,
2010-02-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3534.24,3534.24,3472.5,3529.61,,-0.33,11645431965.0,1454.77,,
2010-02-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3508.61,3589.37,3507.54,3589.37,,1.69,13972879470.0,1669.57,,
2010-02-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3597.16,3644.82,3597.16,3644.42,,1.53,17273550450.0,2120.93,,
2010-02-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3636.91,3655.86,3633.78,3638.8,,-0.15,14872519886.0,1840.45,,
2010-03-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3645.23,3688.04,3645.23,3685.07,,1.27,16497673262.0,2031.69,,
2010-03-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3688.07,3699.13,3660.59,3676.66,,-0.23,16269210431.0,2008.51,,
2010-03-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3669.8,3711.34,3663.45,3711.34,,0.94,17572904575.0,2141.46,,
2010-03-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3714.86,3723.59,3595.95,3603.66,,-2.9,19279969573.0,2348.83,,
2010-03-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3605.94,3632.96,3585.09,3614.57,,0.3,13366554912.0,1593.7,,
2010-03-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3623.88,3654.22,3621.72,3647.57,,0.91,11915655021.0,1443.33,,
2010-03-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3645.94,3674.53,3620.2,3662.14,,0.4,13632915940.0,1659.54,,
2010-03-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3667.1,3673.27,3612.24,3627.76,,-0.94,12462911064.0,1520.24,,
2010-03-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3628.33,3644.99,3590.88,3617.07,,-0.3,11524252770.0,1423.53,,
2010-03-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3623.96,3623.96,3566.39,3566.39,,-1.4,10375086429.0,1265.21,,
2010-03-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3562.94,3562.94,3507.33,3520.15,,-1.3,9135899340.0,1117.36,,
2010-03-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3520.11,3547.04,3505.13,3547.04,,0.76,8251824480.0,1012.76,,
2010-03-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3562.93,3630.65,3557.19,3630.65,,2.36,12548812511.0,1565.3,,
2010-03-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3636.14,3652.45,3621.74,3630.38,,-0.01,13289906329.0,1645.55,,
2010-03-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3633.01,3659.69,3617.88,3658.56,,0.78,12923225616.0,1598.15,,
2010-03-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3662.85,3676.36,3653.25,3673.78,,0.42,13754829641.0,1692.17,,
2010-03-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3675.76,3678.89,3642.44,3646.58,,-0.74,13292694365.0,1654.51,,
2010-03-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3652.16,3667.17,3647.58,3653.16,,0.18,13225549311.0,1639.66,,
2010-03-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3646.08,3646.08,3599.61,3601.7,,-1.41,13313041330.0,1634.35,,
2010-03-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3597.35,3660.12,3595.57,3652.18,,1.4,12704477788.0,1574.48,,
2010-03-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3670.77,3720.89,3670.77,3720.89,,1.88,17168608316.0,2166.42,,
2010-03-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3722.19,3736.99,3716.82,3733.56,,0.34,14103123389.0,1841.22,,
2010-03-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3734.89,3734.89,3715.72,3722.86,,-0.29,14246549515.0,1833.79,,
2010-04-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3726.16,3776.17,3726.16,3776.17,,1.43,17929713379.0,2305.38,,
2010-04-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3783.19,3795.09,3776.55,3791.72,,0.41,17390693841.0,2255.39,,
2010-04-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3805.8,3814.4,3771.43,3793.43,,0.05,16555923070.0,2172.81,,
2010-04-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3791.1,3795.75,3766.12,3783.85,,-0.25,14595394605.0,1917.72,,
2010-04-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3777.74,3781.96,3750.37,3755.69,,-0.74,16236630379.0,2166.33,,
