decision_id,decision_date,year,decision_clock,replay_segment_id,eligible_count,selected_count,oracle_count,selected_oracle_overlap_count,selected_oracle_overlap_share,selected_mean_h20_return,oracle_mean_h20_return,selection_gap_mean_h20_return,selected_median_opportunity_rank
14:45:20220818,2022-08-18,2022,14:45,2021_2026,3315,30,30,0,0,-0.14344273257705947,0.33860599770034155,-0.48204873027740103,2068
14:30:20220825,2022-08-25,2022,14:30,2021_2026,3318,30,30,1,0.033333333333333333,-0.081312715725944576,0.34196638911996102,-0.42327910484590558,2124
14:45:20220825,2022-08-25,2022,14:45,2021_2026,3316,30,30,1,0.033333333333333333,-0.080860149975299667,0.33241042175350555,-0.41327057172880521,2023.5
14:30:20220901,2022-09-01,2022,14:30,2021_2026,3345,30,30,1,0.033333333333333333,-0.09635818953407739,0.34015658529543497,-0.43651477482951234,1964.5
14:45:20220901,2022-09-01,2022,14:45,2021_2026,3345,30,30,0,0,-0.10169673209390898,0.34156591643927731,-0.44326264853318631,2005.5
14:30:20220908,2022-09-08,2022,14:30,2021_2026,3360,30,30,1,0.033333333333333333,-0.036413401438380774,0.45452518652361362,-0.49093858796199441,1715
14:45:20220908,2022-09-08,2022,14:45,2021_2026,3359,30,30,1,0.033333333333333333,-0.035331696063219571,0.44605698827839396,-0.48138868434161353,1607
14:30:20220916,2022-09-16,2022,14:30,2021_2026,3376,30,30,0,0,0.0013081582950004501,0.65463741994442703,-0.65332926164942662,1694
14:45:20220916,2022-09-16,2022,14:45,2021_2026,3376,30,30,0,0,-0.00047046246523141746,0.6585931053644607,-0.65906356782969211,1757.5
14:30:20220923,2022-09-23,2022,14:30,2021_2026,3371,30,30,0,0,-0.004096954694612783,0.57859035661863245,-0.58268731131324525,962.5
14:45:20220923,2022-09-23,2022,14:45,2021_2026,3370,30,30,0,0,-0.019220898301745774,0.57143810446563392,-0.5906590027673797,1246.5
14:30:20220930,2022-09-30,2022,14:30,2021_2026,3379,30,30,0,0,0.10669993461883726,0.69676324739769024,-0.59006331277885304,1880
14:45:20220930,2022-09-30,2022,14:45,2021_2026,3379,30,30,0,0,0.094528073795863227,0.69642160106035977,-0.60189352726449652,1911.5
14:30:20221014,2022-10-14,2022,14:30,2021_2026,3380,30,30,0,0,0.080739867406388097,0.66628927282034778,-0.58554940541395972,1162.5
14:45:20221014,2022-10-14,2022,14:45,2021_2026,3380,30,30,0,0,0.080951610383757922,0.67700805947807652,-0.59605644909431854,1135.5
14:30:20221021,2022-10-21,2022,14:30,2021_2026,3394,30,30,0,0,0.10456885565352395,0.71484732895902348,-0.61027847330549956,795.5
14:45:20221021,2022-10-21,2022,14:45,2021_2026,3393,30,30,0,0,0.11024763944877519,0.71150825122302874,-0.60126061177425361,682.5
14:30:20221028,2022-10-28,2022,14:30,2021_2026,3416,30,30,0,0,0.090113073540223534,0.63447743911804511,-0.54436436557782153,1453
14:45:20221028,2022-10-28,2022,14:45,2021_2026,3416,30,30,1,0.033333333333333333,0.10508282303600944,0.64884893512991104,-0.54376611209390158,1467
14:30:20221104,2022-11-04,2022,14:30,2021_2026,3417,30,30,1,0.033333333333333333,0.045235047888914935,0.65776698368339337,-0.6125319357944784,2167.5
14:45:20221104,2022-11-04,2022,14:45,2021_2026,3416,30,30,0,0,0.033965751932643722,0.64980928347760314,-0.61584353154495941,1657.5
14:30:20221111,2022-11-11,2022,14:30,2021_2026,3428,30,30,0,0,0.031333310731537396,0.57744701738116189,-0.54611370664962444,1467.5
14:45:20221111,2022-11-11,2022,14:45,2021_2026,3427,30,30,0,0,0.046826400076247603,0.57766304439790706,-0.53083664432165945,1413.5
14:30:20221118,2022-11-18,2022,14:30,2021_2026,3434,30,30,0,0,-0.0025423329637154399,0.49372442789535181,-0.49626676085906724,1678.5
14:45:20221118,2022-11-18,2022,14:45,2021_2026,3435,30,30,0,0,0.032304486200778006,0.49735633126179357,-0.46505184506101555,1513.5
14:30:20221125,2022-11-25,2022,14:30,2021_2026,3430,30,30,0,0,-0.034519703440077563,0.51929709751386943,-0.55381680095394703,2030
14:45:20221125,2022-11-25,2022,14:45,2021_2026,3429,30,30,0,0,-0.02198244746797948,0.52849102984514595,-0.55047347731312546,1894
14:30:20221202,2022-12-02,2022,14:30,2021_2026,3452,30,30,0,0,-0.063540395287720763,0.47361354441191339,-0.5371539396996341,2287
14:45:20221202,2022-12-02,2022,14:45,2021_2026,3454,30,30,0,0,-0.051057538340174548,0.47140918630617773,-0.52246672464635224,2075
14:30:20221209,2022-12-09,2022,14:30,2021_2026,3467,30,30,0,0,-0.021132955490777032,0.44879076450822486,-0.4699237199990019,1831
14:45:20221209,2022-12-09,2022,14:45,2021_2026,3465,30,30,0,0,-0.024126566551115194,0.44427436918601815,-0.46840093573713332,1804.5
14:30:20221216,2022-12-16,2022,14:30,2021_2026,3475,30,30,0,0,0.0082866766733727098,0.48338428658373911,-0.47509760991036643,1362
14:45:20221216,2022-12-16,2022,14:45,2021_2026,3475,30,30,0,0,0.019845417850863432,0.47683410072575505,-0.45698868287489164,1222.5
14:30:20221223,2022-12-23,2022,14:30,2021_2026,3468,30,30,0,0,0.12007774631764444,0.56039429223447934,-0.44031654591683489,1369
14:45:20221223,2022-12-23,2022,14:45,2021_2026,3468,30,30,0,0,0.10107351458811167,0.55957387068326969,-0.45850035609515805,1485.5
14:30:20221230,2022-12-30,2022,14:30,2021_2026,3466,30,30,0,0,0.10679396011560381,0.65282625494148638,-0.54603229482588256,1471
14:45:20221230,2022-12-30,2022,14:45,2021_2026,3467,30,30,0,0,0.11338315465178014,0.64547890062614377,-0.5320957459743636,1910
14:30:20230109,2023-01-09,2023,14:30,2021_2026,3500,30,30,0,0,0.071581617488000224,0.65823655130581449,-0.58665493381781431,2461
14:45:20230109,2023-01-09,2023,14:45,2021_2026,3499,30,30,0,0,0.063333634030492247,0.65682756069123782,-0.59349392666074552,2369
14:30:20230116,2023-01-16,2023,14:30,2021_2026,3512,30,30,0,0,0.057218737780107221,0.69021832076570744,-0.63299958298560022,2136.5
14:45:20230116,2023-01-16,2023,14:45,2021_2026,3514,30,30,0,0,0.050054208626754332,0.68972127401781447,-0.63966706539106011,2116
14:30:20230130,2023-01-30,2023,14:30,2021_2026,3490,30,30,0,0,0.0017227933166909625,0.50154238489970393,-0.49981959158301298,2003
14:45:20230130,2023-01-30,2023,14:45,2021_2026,3490,30,30,0,0,-0.010204608768830607,0.50258431142532112,-0.51278892019415168,2568
14:30:20230206,2023-02-06,2023,14:30,2021_2026,3525,30,30,0,0,-0.025949479748809633,0.41204872683643401,-0.43799820658524363,2733.5
14:45:20230206,2023-02-06,2023,14:45,2021_2026,3525,30,30,0,0,-0.022269034954394931,0.41426044977153897,-0.43652948472593389,2641
14:30:20230213,2023-02-13,2023,14:30,2021_2026,3534,30,30,0,0,-0.075806324250144469,0.42401741966315715,-0.49982374391330164,3002.5
14:45:20230213,2023-02-13,2023,14:45,2021_2026,3533,30,30,0,0,-0.067150609424504168,0.42319139171653691,-0.4903420011410411,2837.5
14:30:20230220,2023-02-20,2023,14:30,2021_2026,3540,30,30,0,0,-0.088213103466022,0.51830275562210215,-0.60651585908812411,2905
14:45:20230220,2023-02-20,2023,14:45,2021_2026,3539,30,30,0,0,-0.091102897967876614,0.51525728550143812,-0.60636018346931475,2964
14:30:20230227,2023-02-27,2023,14:30,2021_2026,3548,30,30,0,0,-0.049780190494339911,0.71204037100019202,-0.76182056149453192,2757
14:45:20230227,2023-02-27,2023,14:45,2021_2026,3548,30,30,0,0,-0.072704612778851957,0.7027194020554538,-0.77542401483430579,2871
14:30:20230306,2023-03-06,2023,14:30,2021_2026,3569,30,30,0,0,-0.06939710054413803,0.7155796791834147,-0.78497677972755275,2789.5
14:45:20230306,2023-03-06,2023,14:45,2021_2026,3569,30,30,0,0,-0.05494604420969515,0.71711027872358457,-0.77205632293327975,2780.5
14:30:20230313,2023-03-13,2023,14:30,2021_2026,3569,30,30,0,0,-0.054776654754137656,0.69378434026282321,-0.74856099501696083,2498.5
14:45:20230313,2023-03-13,2023,14:45,2021_2026,3569,30,30,0,0,-0.050252423107907979,0.68031394004291279,-0.7305663631508208,2273
14:30:20230320,2023-03-20,2023,14:30,2021_2026,3583,30,30,0,0,-0.024658792438384692,0.62463834855826061,-0.64929714099664526,2803.5
14:45:20230320,2023-03-20,2023,14:45,2021_2026,3583,30,30,0,0,-0.010158519545919323,0.62634311498835671,-0.636501634534276,2768.5
14:30:20230327,2023-03-27,2023,14:30,2021_2026,3583,30,30,0,0,-0.077674237387891212,0.59667313910853437,-0.67434737649642562,2283.5
14:45:20230327,2023-03-27,2023,14:45,2021_2026,3583,30,30,0,0,-0.087332505703593633,0.60105529255559142,-0.68838779825918506,2439
14:30:20230403,2023-04-03,2023,14:30,2021_2026,3578,30,30,0,0,-0.087688396788927453,0.72142846647410852,-0.809116863263036,2563
14:45:20230403,2023-04-03,2023,14:45,2021_2026,3579,30,30,0,0,-0.077883701610606246,0.70925043788101205,-0.78713413949161826,2441.5
14:30:20230411,2023-04-11,2023,14:30,2021_2026,3603,30,30,1,0.033333333333333333,-0.053902107711821877,0.62504999288683716,-0.67895210059865907,2526
14:45:20230411,2023-04-11,2023,14:45,2021_2026,3603,30,30,1,0.033333333333333333,-0.051180984874970928,0.62766542336037623,-0.67884640823534714,2504
14:30:20230418,2023-04-18,2023,14:30,2021_2026,3615,30,30,0,0,-0.047134516643547418,0.48274136565527198,-0.52987588229881943,2156
14:45:20230418,2023-04-18,2023,14:45,2021_2026,3615,30,30,0,0,-0.036547162678857784,0.48487489487977181,-0.52142205755862958,2016.5
14:30:20230425,2023-04-25,2023,14:30,2021_2026,3611,30,30,0,0,0.044646517974598073,0.57772576260249031,-0.53307924462789225,1517.5
14:45:20230425,2023-04-25,2023,14:45,2021_2026,3608,30,30,0,0,0.040228021346973772,0.57627261744906455,-0.53604459610209076,1707.5
14:30:20230505,2023-05-05,2023,14:30,2021_2026,3615,30,30,2,0.066666666666666666,0.050067014596628941,0.53001833472419591,-0.47995132012756697,1059
14:45:20230505,2023-05-05,2023,14:45,2021_2026,3614,30,30,2,0.066666666666666666,0.040154172919192196,0.5250433989005453,-0.48488922598135309,1172.5
14:30:20230512,2023-05-12,2023,14:30,2021_2026,3623,30,30,1,0.033333333333333333,0.029599035144288331,0.59343820634802347,-0.56383917120373517,1780
14:45:20230512,2023-05-12,2023,14:45,2021_2026,3622,30,30,1,0.033333333333333333,0.026719894303319305,0.59302317983484298,-0.56630328553152365,1945.5
14:30:20230519,2023-05-19,2023,14:30,2021_2026,3635,30,30,0,0,0.017062571823602334,0.69197694136470922,-0.67491436954110684,1972
14:45:20230519,2023-05-19,2023,14:45,2021_2026,3635,30,30,0,0,0.023514411860016647,0.69464248089403513,-0.67112806903401845,1754.5
14:30:20230526,2023-05-26,2023,14:30,2021_2026,3617,30,30,1,0.033333333333333333,0.032247482757419843,0.58327683329090219,-0.55102935053348234,1584.5
14:45:20230526,2023-05-26,2023,14:45,2021_2026,3617,30,30,1,0.033333333333333333,0.025504942484580385,0.58212891055199356,-0.55662396806741321,1520.5
14:30:20230602,2023-06-02,2023,14:30,2021_2026,3619,30,30,0,0,0.038881803260817159,0.60972744407117763,-0.57084564081036049,1137.5
14:45:20230602,2023-06-02,2023,14:45,2021_2026,3619,30,30,0,0,0.044069314861819857,0.61413684090816612,-0.57006752604634625,999
14:30:20230609,2023-06-09,2023,14:30,2021_2026,3630,30,30,1,0.033333333333333333,0.10890319806819475,0.55689444333964566,-0.4479912452714509,784.5
14:45:20230609,2023-06-09,2023,14:45,2021_2026,3627,30,30,1,0.033333333333333333,0.10791624421552302,0.55551719906008223,-0.4476009548445592,770.5
14:30:20230616,2023-06-16,2023,14:30,2021_2026,3647,30,30,1,0.033333333333333333,0.025098780909148157,0.44568492013016608,-0.42058613922101795,1965.5
14:45:20230616,2023-06-16,2023,14:45,2021_2026,3646,30,30,1,0.033333333333333333,0.019856306822196326,0.44752281926014997,-0.42766651243795367,2034
14:30:20230627,2023-06-27,2023,14:30,2021_2026,3634,30,30,1,0.033333333333333333,0.031203767768285942,0.42533378248925879,-0.39413001472097287,2106
14:45:20230627,2023-06-27,2023,14:45,2021_2026,3632,30,30,1,0.033333333333333333,0.043576414856450044,0.42579026503069911,-0.38221385017424908,1956.5
14:30:20230704,2023-07-04,2023,14:30,2021_2026,3656,30,30,0,0,-0.034689856774560782,0.46916031066493363,-0.5038501674394944,2060
14:45:20230704,2023-07-04,2023,14:45,2021_2026,3655,30,30,0,0,-0.036326444058798389,0.46565173638704305,-0.50197818044584142,1958.5
14:30:20230711,2023-07-11,2023,14:30,2021_2026,3675,30,30,1,0.033333333333333333,-0.028719166011309773,0.47095453225932959,-0.49967369827063934,2474.5
14:45:20230711,2023-07-11,2023,14:45,2021_2026,3674,30,30,0,0,-0.050750708257298452,0.4675662763139169,-0.51831698457121533,2384.5
14:30:20230718,2023-07-18,2023,14:30,2021_2026,3692,30,30,0,0,-0.06107055782706694,0.47721615657676281,-0.53828671440382969,2533.5
14:45:20230718,2023-07-18,2023,14:45,2021_2026,3692,30,30,0,0,-0.058627605648799201,0.47531009734546431,-0.53393770299426346,2451.5
14:30:20230725,2023-07-25,2023,14:30,2021_2026,3676,30,30,0,0,-0.066152968063282261,0.39469522530408813,-0.46084819336737037,2296
14:45:20230725,2023-07-25,2023,14:45,2021_2026,3676,30,30,0,0,-0.066617776379110663,0.38712136385558299,-0.45373914023469364,2279
14:30:20230801,2023-08-01,2023,14:30,2021_2026,3686,30,30,0,0,-0.046974576480764425,0.45044730892775608,-0.4974218854085205,2371
14:45:20230801,2023-08-01,2023,14:45,2021_2026,3685,30,30,0,0,-0.056111834807330764,0.44876815537338677,-0.5048799901807175,2471
14:30:20230808,2023-08-08,2023,14:30,2021_2026,3696,30,30,0,0,-0.02547623253334607,0.3855363293924447,-0.41101256192579078,1797
14:45:20230808,2023-08-08,2023,14:45,2021_2026,3696,30,30,0,0,-0.01861935929758219,0.38837831294835096,-0.40699767224593314,1611.5
14:30:20230815,2023-08-15,2023,14:30,2021_2026,3708,30,30,0,0,0.028095959600303758,0.5139866162665655,-0.48589065666626174,1764.5
14:45:20230815,2023-08-15,2023,14:45,2021_2026,3707,30,30,0,0,0.01768137321191204,0.51384416030630353,-0.49616278709439149,1776.5
14:30:20230822,2023-08-22,2023,14:30,2021_2026,3713,30,30,0,0,0.036833190651971111,0.56728001238327141,-0.53044682173130031,1393
14:45:20230822,2023-08-22,2023,14:45,2021_2026,3712,30,30,0,0,0.026962415486253902,0.56870838722621919,-0.5417459717399653,1403.5
14:30:20230829,2023-08-29,2023,14:30,2021_2026,3696,30,30,1,0.033333333333333333,0.02513231560870997,0.64582774193010761,-0.62069542632139763,1601.5
14:45:20230829,2023-08-29,2023,14:45,2021_2026,3694,30,30,1,0.033333333333333333,0.037979635187777298,0.63955703259755625,-0.601577397409779,1397
14:30:20230905,2023-09-05,2023,14:30,2021_2026,3721,30,30,0,0,-0.010935297292302745,0.58915883587560314,-0.60009413316790583,1713.5
14:45:20230905,2023-09-05,2023,14:45,2021_2026,3721,30,30,0,0,0.0098459256593122421,0.59378958989064157,-0.58394366423132937,1156
14:30:20230912,2023-09-12,2023,14:30,2021_2026,3726,30,30,0,0,-0.035395571811418121,0.5812774405957396,-0.61667301240715777,1924
14:45:20230912,2023-09-12,2023,14:45,2021_2026,3726,30,30,0,0,-0.03956734769945533,0.58366494419559178,-0.62323229189504714,1633.5
14:30:20230919,2023-09-19,2023,14:30,2021_2026,3734,30,30,0,0,-0.074164707873858676,0.65124508467139164,-0.72540979254525029,2752
14:45:20230919,2023-09-19,2023,14:45,2021_2026,3734,30,30,0,0,-0.069844272130121635,0.6504649575148832,-0.72030922964500488,2596.5
14:30:20230926,2023-09-26,2023,14:30,2021_2026,3741,30,30,0,0,-0.066162410089247489,0.64208308257432201,-0.70824549266356951,3143.5
14:45:20230926,2023-09-26,2023,14:45,2021_2026,3742,30,30,0,0,-0.056546434001817227,0.64365116516880505,-0.7001975991706223,3123.5
14:30:20231011,2023-10-11,2023,14:30,2021_2026,3738,30,30,0,0,0.0049485710300186522,0.65646663776705994,-0.65151806673704127,2350
14:45:20231011,2023-10-11,2023,14:45,2021_2026,3738,30,30,0,0,0.0080321793423163701,0.66339348069203674,-0.65536130134972037,2303.5
14:30:20231018,2023-10-18,2023,14:30,2021_2026,3756,30,30,0,0,0.058822526874639076,0.65846942126940544,-0.59964689439476637,1949
14:45:20231018,2023-10-18,2023,14:45,2021_2026,3754,30,30,0,0,0.043624822130553513,0.65588919387124134,-0.61226437174068782,2201
14:30:20231025,2023-10-25,2023,14:30,2021_2026,3745,30,30,0,0,0.094027630851052466,0.78394653519839275,-0.68991890434734027,953
14:45:20231025,2023-10-25,2023,14:45,2021_2026,3746,30,30,0,0,0.098367812806925414,0.77238160461550598,-0.67401379180858056,989
14:30:20231101,2023-11-01,2023,14:30,2021_2026,3769,30,30,0,0,0.06250684277574288,0.57366562537852983,-0.51115878260278691,880.5
14:45:20231101,2023-11-01,2023,14:45,2021_2026,3768,30,30,0,0,0.063757026189669705,0.58293847271956833,-0.51918144652989862,997.5
14:30:20231108,2023-11-08,2023,14:30,2021_2026,3765,30,30,0,0,0.0065672305781555957,0.55207396359218774,-0.54550673301403219,2048
14:45:20231108,2023-11-08,2023,14:45,2021_2026,3764,30,30,0,0,0.0016225514861589075,0.54106245558973487,-0.53943990410357601,2084
14:30:20231115,2023-11-15,2023,14:30,2021_2026,3783,30,30,0,0,-0.003019643731770516,0.57575906374944408,-0.57877870748121463,1667
14:45:20231115,2023-11-15,2023,14:45,2021_2026,3783,30,30,0,0,-0.01006405308677356,0.572649352067369,-0.58271340515414261,1938.5
14:30:20231122,2023-11-22,2023,14:30,2021_2026,3794,30,30,0,0,-0.041531063077654133,0.4783013582416647,-0.51983242131931884,1855
14:45:20231122,2023-11-22,2023,14:45,2021_2026,3794,30,30,0,0,-0.0497059744287279,0.47342336295014908,-0.52312933737887701,2071
14:30:20231129,2023-11-29,2023,14:30,2021_2026,3811,30,30,0,0,-0.075137884076144065,0.4655641040598405,-0.54070198813598458,2376
14:45:20231129,2023-11-29,2023,14:45,2021_2026,3811,30,30,0,0,-0.078952261795701612,0.46620028687211029,-0.54515254866781193,2336
14:30:20231206,2023-12-06,2023,14:30,2021_2026,3811,30,30,0,0,-0.069623429430654221,0.37053611876015807,-0.44015954819081227,2844
14:45:20231206,2023-12-06,2023,14:45,2021_2026,3812,30,30,0,0,-0.069793308435499704,0.37194465493894263,-0.44173796337444232,2934
14:30:20231213,2023-12-13,2023,14:30,2021_2026,3825,30,30,0,0,-0.11336998949048442,0.37543926064310379,-0.48880925013358822,3345.5
14:45:20231213,2023-12-13,2023,14:45,2021_2026,3825,30,30,0,0,-0.10635083139249032,0.37698993373710171,-0.48334076512959201,3286.5
14:30:20231220,2023-12-20,2023,14:30,2021_2026,3845,30,30,0,0,-0.11272961600124214,0.36790911633040257,-0.48063873233164472,2889.5
14:45:20231220,2023-12-20,2023,14:45,2021_2026,3844,30,30,0,0,-0.13282258930965229,0.3714495090263536,-0.50427209833600584,3150
14:30:20231227,2023-12-27,2023,14:30,2021_2026,3856,30,30,0,0,-0.077047524645756427,0.41419055819553197,-0.49123808284128839,2995
14:45:20231227,2023-12-27,2023,14:45,2021_2026,3855,30,30,0,0,-0.073910249548708451,0.41173069809270474,-0.48564094764141319,2141.5
14:30:20240104,2024-01-04,2024,14:30,2021_2026,3853,30,30,1,0.033333333333333333,-0.17403394170724873,0.23271987492539678,-0.40675381663264554,1635.5
14:45:20240104,2024-01-04,2024,14:45,2021_2026,3853,30,30,1,0.033333333333333333,-0.21181552996618661,0.23499307953756771,-0.44680860950375434,2148.5
14:30:20240111,2024-01-11,2024,14:30,2021_2026,3853,30,30,0,0,-0.12275810154576371,0.20078719270667217,-0.32354529425243589,867.5
14:45:20240111,2024-01-11,2024,14:45,2021_2026,3853,30,30,0,0,-0.13151897721046282,0.2037402619454857,-0.33525923915594852,839.5
14:30:20240118,2024-01-18,2024,14:30,2021_2026,3872,30,30,0,0,0.021094235571070246,0.36073906430618502,-0.33964482873511476,801
14:45:20240118,2024-01-18,2024,14:45,2021_2026,3872,30,30,0,0,0.0041403833863713864,0.34908582626951834,-0.34494544288314694,781.5
14:30:20240125,2024-01-25,2024,14:30,2021_2026,3850,30,30,0,0,0.03850739278302244,0.39146724813181127,-0.35295985534878882,1200
14:45:20240125,2024-01-25,2024,14:45,2021_2026,3848,30,30,1,0.033333333333333333,0.030344521772411068,0.37899738010124318,-0.34865285832883208,1253.5
14:30:20240201,2024-02-01,2024,14:30,2021_2026,3877,30,30,1,0.033333333333333333,0.23577271811070905,0.74210881006570306,-0.50633609195499396,472
14:45:20240201,2024-02-01,2024,14:45,2021_2026,3877,30,30,1,0.033333333333333333,0.23256826722268686,0.74369722140235472,-0.51112895417966786,475.5
14:30:20240208,2024-02-08,2024,14:30,2021_2026,3763,30,30,2,0.066666666666666666,0.39478139408381296,1.0485447443398441,-0.65376335025603116,913
14:45:20240208,2024-02-08,2024,14:45,2021_2026,3710,30,30,2,0.066666666666666666,0.38695220610254488,1.0276120288861352,-0.64065982278359035,888.5
14:30:20240223,2024-02-23,2024,14:30,2021_2026,3851,30,30,1,0.033333333333333333,0.17770498015614331,0.7923258004716931,-0.61462082031554977,1062
14:45:20240223,2024-02-23,2024,14:45,2021_2026,3847,30,30,1,0.033333333333333333,0.16991643216527633,0.77454178816359109,-0.6046253559983148,1157
14:30:20240301,2024-03-01,2024,14:30,2021_2026,3885,30,30,0,0,0.0029898902255376613,0.72839459633280335,-0.72540470610726571,2359.5
14:45:20240301,2024-03-01,2024,14:45,2021_2026,3885,30,30,0,0,0.010693120217166733,0.73064450636366718,-0.71995138614650045,2314
14:30:20240308,2024-03-08,2024,14:30,2021_2026,3888,30,30,0,0,0.031555089614063767,0.66056387624476898,-0.62900878663070525,2352
14:45:20240308,2024-03-08,2024,14:45,2021_2026,3887,30,30,0,0,0.018215670608972123,0.65890949028897861,-0.64069381968000649,2223
14:30:20240315,2024-03-15,2024,14:30,2021_2026,3889,30,30,0,0,-0.19148152683671457,0.43630984416017615,-0.62779137099689075,3081.5
14:45:20240315,2024-03-15,2024,14:45,2021_2026,3886,30,30,0,0,-0.16598593377051885,0.42896348292708847,-0.59494941669760726,2492.5
14:30:20240322,2024-03-22,2024,14:30,2021_2026,3897,30,30,0,0,-0.18984567939771857,0.50496661860446945,-0.69481229800218802,2949.5
14:45:20240322,2024-03-22,2024,14:45,2021_2026,3895,30,30,0,0,-0.18418366432047331,0.49683397917570654,-0.68101764349617988,3057.5
14:30:20240329,2024-03-29,2024,14:30,2021_2026,3894,30,30,0,0,-0.049336894786427381,0.5272608298573298,-0.57659772464375714,2720
14:45:20240329,2024-03-29,2024,14:45,2021_2026,3894,30,30,0,0,-0.047737753698253844,0.52532472851886569,-0.57306248221711953,2566.5
14:30:20240409,2024-04-09,2024,14:30,2021_2026,3903,30,30,0,0,-0.031807695290179051,0.5439535179102738,-0.57576121320045281,2327
14:45:20240409,2024-04-09,2024,14:45,2021_2026,3903,30,30,0,0,-0.042664989504857406,0.54420641593446828,-0.5868714054393257,2468.5
14:30:20240416,2024-04-16,2024,14:30,2021_2026,3925,30,30,0,0,0.13667995012723466,0.97039619409407629,-0.83371624396684163,1507.5
14:45:20240416,2024-04-16,2024,14:45,2021_2026,3925,30,30,0,0,0.16556653145782552,0.97733168074282739,-0.81176514928500187,1467.5
14:30:20240423,2024-04-23,2024,14:30,2021_2026,3893,30,30,0,0,0.091890839826166512,0.79852533148985783,-0.7066344916636913,2018.5
14:45:20240423,2024-04-23,2024,14:45,2021_2026,3896,30,30,0,0,0.075392796190568698,0.78962147720987863,-0.71422868101930992,1962.5
14:30:20240430,2024-04-30,2024,14:30,2021_2026,3891,30,30,0,0,-0.065861121379983595,0.53463072763533481,-0.60049184901531838,3098.5
14:45:20240430,2024-04-30,2024,14:45,2021_2026,3892,30,30,1,0.033333333333333333,-0.042851600594348206,0.5336297343313845,-0.57648133492573272,3202
14:30:20240510,2024-05-10,2024,14:30,2021_2026,3923,30,30,0,0,-0.20981330276046398,0.36962927463036926,-0.57944257739083327,3539.5
14:45:20240510,2024-05-10,2024,14:45,2021_2026,3925,30,30,0,0,-0.18978965687509572,0.35865344912966252,-0.54844310600475821,3395.5
14:30:20240517,2024-05-17,2024,14:30,2021_2026,3916,30,30,0,0,-0.13523666704016302,0.52880522784956996,-0.66404189488973298,2406.5
14:45:20240517,2024-05-17,2024,14:45,2021_2026,3906,30,30,0,0,-0.12911572612291383,0.53121586716864522,-0.66033159329155899,2370.5
14:30:20240524,2024-05-24,2024,14:30,2021_2026,3933,30,30,0,0,-0.15762198118727191,0.48304848278906404,-0.64067046397633598,3235
14:45:20240524,2024-05-24,2024,14:45,2021_2026,3933,30,30,0,0,-0.14929541160734222,0.47802554369810618,-0.6273209553054484,3217.5
14:30:20240531,2024-05-31,2024,14:30,2021_2026,3923,30,30,0,0,-0.11247087218129967,0.43831525706523755,-0.55078612924653725,2379.5
14:45:20240531,2024-05-31,2024,14:45,2021_2026,3922,30,30,0,0,-0.098688720023780124,0.44095369647481181,-0.5396424164985919,2028.5
14:30:20240607,2024-06-07,2024,14:30,2021_2026,3917,30,30,3,0.10000000000000001,0.011725886336452655,0.38329631066202757,-0.37157042432557491,1041.5
14:45:20240607,2024-06-07,2024,14:45,2021_2026,3914,30,30,2,0.066666666666666666,-0.0023125326079677841,0.38236691351685859,-0.38467944612482635,1069
14:30:20240617,2024-06-17,2024,14:30,2021_2026,3953,30,30,1,0.033333333333333333,-0.075521864753813797,0.41532084048792978,-0.49084270524174356,2844.5
14:45:20240617,2024-06-17,2024,14:45,2021_2026,3953,30,30,1,0.033333333333333333,-0.061261767591672643,0.41780689180666847,-0.47906865939834109,2616
14:30:20240624,2024-06-24,2024,14:30,2021_2026,3958,30,30,3,0.10000000000000001,0.065740271580035828,0.5052883760728224,-0.43954810449278658,746
14:45:20240624,2024-06-24,2024,14:45,2021_2026,3956,30,30,3,0.10000000000000001,0.12018508310893923,0.51517449801753079,-0.39498941490859157,344
14:30:20240701,2024-07-01,2024,14:30,2021_2026,3928,30,30,2,0.066666666666666666,0.031621342683717649,0.63825805694788451,-0.60663671426416688,1728
14:45:20240701,2024-07-01,2024,14:45,2021_2026,3928,30,30,2,0.066666666666666666,0.059541195484303096,0.64040240786778824,-0.58086121238348509,1431.5
14:30:20240708,2024-07-08,2024,14:30,2021_2026,3965,30,30,1,0.033333333333333333,0.082095750317265584,0.82107233678644376,-0.73897658646917819,1097
14:45:20240708,2024-07-08,2024,14:45,2021_2026,3965,30,30,1,0.033333333333333333,0.084213755398641787,0.81141442614379722,-0.72720067074515549,1099.5
14:30:20240715,2024-07-15,2024,14:30,2021_2026,3971,30,30,1,0.033333333333333333,0.067129859353551175,0.54555056071276342,-0.47842070135921222,1766.5
14:45:20240715,2024-07-15,2024,14:45,2021_2026,3971,30,30,1,0.033333333333333333,0.055479419684833678,0.53807896128604293,-0.48259954160120927,1789
14:30:20240722,2024-07-22,2024,14:30,2021_2026,3964,30,30,0,0,-0.025653084465570124,0.57553972508232332,-0.60119280954789345,2599
14:45:20240722,2024-07-22,2024,14:45,2021_2026,3961,30,30,0,0,-0.030059537171792248,0.56299463922972026,-0.59305417640151248,2649.5
14:30:20240729,2024-07-29,2024,14:30,2021_2026,3937,30,30,0,0,-0.027443629737835751,0.49445077546362864,-0.52189440520146435,2125
14:45:20240729,2024-07-29,2024,14:45,2021_2026,3935,30,30,0,0,-0.0064914408132004629,0.487790370405839,-0.49428181121903947,1781
